Timestamp_UTC,Temperature_v1,Relative_Humidity_v1,Wind_Speed_v1,Clouds_v1,Clouds_low,Clouds_mid,Clouds_high,Temperature_v2,,Relative_Humidity_v2,Wind_Speed_v2
2018-10-03T21:00:00Z,20.6,74,3.6,25,null,null,null,null,null,null,null
2018-10-03T21:15:00Z,20.6,74,3.6,0,null,null,null,null,null,null,null
2018-10-03T21:30:00Z,20.6,74,3.6,25,null,null,null,null,null,null,null
2018-10-03T21:45:00Z,20.6,70,3.6,25,null,null,null,null,null,null,null
2018-10-03T22:00:00Z,22.2,32,5.3999996,25,null,null,null,null,null,null,null
2018-10-03T22:15:00Z,20.6,70,5.3999996,25,null,null,null,null,null,null,null
2018-10-03T22:30:00Z,20.6,71,5.3999996,25,null,null,null,null,null,null,null
2018-10-03T22:45:00Z,20.6,71,3.6,0,null,null,null,null,null,null,null
2018-10-03T23:00:00Z,20,73,3.6,0,null,null,null,null,null,null,null
2018-10-03T23:15:00Z,20,73,3.6,0,null,null,null,null,null,null,null
2018-10-03T23:30:00Z,20,73,5.3999996,25,null,null,null,null,null,null,null
2018-10-03T23:45:00Z,20,74,3.6,0,null,null,null,null,null,null,null
2018-10-04T00:00:00Z,20,74,5.3999996,25,null,null,null,null,null,null,null
2018-10-04T00:15:00Z,20,75,5.3999996,25,null,null,null,null,null,null,null
2018-10-04T00:30:00Z,20,76,5.3999996,25,null,null,null,null,null,null,null
2018-10-04T00:45:00Z,20,78,5.3999996,25,null,null,null,null,null,null,null
2018-10-04T01:00:00Z,20,76,5.3999996,25,null,null,null,null,null,null,null
2018-10-04T01:15:00Z,20,76,5.3999996,25,null,null,null,null,null,null,null
2018-10-04T01:30:00Z,20,71,4.824,25,null,null,null,null,null,null,null
2018-10-04T01:45:00Z,20,62,6.444,25,null,null,null,null,null,null,null
2018-10-04T02:00:00Z,20,60,4.824,25,null,null,null,null,null,null,null
2018-10-04T02:15:00Z,20,58,4.824,25,null,null,null,null,null,null,null
2018-10-04T02:30:00Z,20,58,3.2039998,25,null,null,null,null,null,null,null
2018-10-04T02:45:00Z,20,55,9.648,25,null,null,null,null,null,null,null
2018-10-04T03:00:00Z,20,53,4.824,25,null,null,null,null,null,null,null
2018-10-04T03:15:00Z,19.4,49,9.648,25,null,null,null,null,null,null,null
2018-10-04T03:30:00Z,19.4,49,6.444,25,null,null,null,null,null,null,null
2018-10-04T03:45:00Z,19.4,49,6.444,25,null,null,null,null,null,null,null
2018-10-04T04:00:00Z,18.9,49,6.444,25,null,null,null,null,null,null,null
2018-10-04T04:15:00Z,17.8,51,1.6199999,25,null,null,null,null,null,null,null
2018-10-04T04:30:00Z,18.9,49,4.824,25,null,null,null,null,null,null,null
2018-10-04T04:45:00Z,18.9,48,8.064,25,null,null,null,null,null,null,null
2018-10-04T05:00:00Z,18.9,48,8.064,25,null,null,null,null,null,null,null
2018-10-04T05:15:00Z,18.9,48,8.064,25,null,null,null,null,null,null,null
2018-10-04T05:30:00Z,18.3,48,6.444,25,null,null,null,null,null,null,null
2018-10-04T05:45:00Z,18.9,47,11.268,25,null,null,null,null,null,null,null
2018-10-04T06:00:00Z,18.9,46,11.268,25,null,null,null,null,null,null,null
2018-10-04T06:15:00Z,18.9,46,17.712,0,null,null,null,null,null,null,null
2018-10-04T06:30:00Z,18.9,45,8.064,25,null,null,null,null,null,null,null
2018-10-04T06:45:00Z,18.9,46,4.824,25,null,null,null,null,null,null,null
2018-10-04T07:00:00Z,18.9,46,8.064,25,null,null,null,null,null,null,null
2018-10-04T07:15:00Z,18.9,46,8.064,25,null,null,null,null,null,null,null
2018-10-04T07:30:00Z,20,42,11.268,25,null,null,null,null,null,null,null
2018-10-04T07:45:00Z,20,41,11.268,25,null,null,null,null,null,null,null
2018-10-04T08:00:00Z,20.6,40,9.648,25,null,null,null,null,null,null,null
2018-10-04T08:15:00Z,21.1,40,4.824,25,null,null,null,null,null,null,null
2018-10-04T08:30:00Z,21.1,37,11.268,25,null,null,null,null,null,null,null
2018-10-04T08:45:00Z,21.1,39,9.648,25,null,null,null,null,null,null,null
2018-10-04T09:00:00Z,21.7,36,6.444,25,null,null,null,null,null,null,null
2018-10-04T09:15:00Z,21.7,38,9.648,25,null,null,null,null,null,null,null
2018-10-04T09:30:00Z,21.7,37,8.064,25,null,null,null,null,null,null,null
2018-10-04T09:45:00Z,22.2,37,11.268,25,null,null,null,null,null,null,null
2018-10-04T10:00:00Z,22.8,37,6.444,25,null,null,null,null,null,null,null
2018-10-04T10:15:00Z,22.8,36,4.824,25,null,null,null,null,null,null,null
2018-10-04T10:30:00Z,23.3,35,4.824,25,null,null,null,null,null,null,null
2018-10-04T10:45:00Z,23.3,34,8.064,25,null,null,null,null,null,null,null
2018-10-04T11:00:00Z,23.9,35,6.444,25,null,null,null,null,null,null,null
2018-10-04T11:15:00Z,24.4,34,9.648,25,null,null,null,null,null,null,null
2018-10-04T11:30:00Z,24.4,34,9.648,25,null,null,null,null,null,null,null
2018-10-04T11:45:00Z,24.4,35,4.824,25,null,null,null,null,null,null,null
2018-10-04T12:00:00Z,24.4,35,4.824,25,null,null,null,null,null,null,null
2018-10-04T12:15:00Z,23.9,36,6.444,25,null,null,null,null,null,null,null
2018-10-04T12:30:00Z,24.4,36,4.824,25,null,null,null,null,null,null,null
2018-10-04T12:45:00Z,24.4,35,8.064,25,null,null,null,null,null,null,null
2018-10-04T13:00:00Z,24.4,36,4.824,25,null,null,null,null,null,null,null
2018-10-04T13:15:00Z,23.9,36,3.2039998,25,null,null,null,null,null,null,null
2018-10-04T13:30:00Z,23.9,36,8.064,25,null,null,null,null,null,null,null
2018-10-04T13:45:00Z,23.9,36,4.824,25,null,null,null,null,null,null,null
2018-10-04T14:00:00Z,23.9,36,4.824,25,null,null,null,null,null,null,null
2018-10-04T14:15:00Z,25.6,32,4.824,25,null,null,null,null,null,null,null
2018-10-04T14:30:00Z,25,33,3.2039998,25,null,null,null,null,null,null,null
2018-10-04T14:45:00Z,24.4,49,1.6199999,25,null,null,null,null,null,null,null
2018-10-04T15:00:00Z,23.3,56,3.2039998,25,null,null,null,null,null,null,null
2018-10-04T15:15:00Z,23.3,58,6.444,25,null,null,null,null,null,null,null
2018-10-04T15:30:00Z,22.8,60,9.648,25,null,null,null,null,null,null,null
2018-10-04T15:45:00Z,22.8,60,3.2039998,25,null,null,null,null,null,null,null
2018-10-04T16:00:00Z,21.7,63,8.064,25,null,null,null,null,null,null,null
2018-10-04T16:15:00Z,21.1,67,8.064,25,null,null,null,null,null,null,null
2018-10-04T16:30:00Z,21.1,67,8.064,25,null,null,null,null,null,null,null
2018-10-04T16:45:00Z,21.1,67,8.064,25,null,null,null,null,null,null,null
2018-10-04T17:00:00Z,20.6,70,4.824,25,null,null,null,null,null,null,null
2018-10-04T17:15:00Z,20,71,8.064,0,null,null,null,null,null,null,null
2018-10-04T17:30:00Z,20,72,4.824,25,null,null,null,null,null,null,null
2018-10-04T17:45:00Z,20,72,4.824,25,null,null,null,null,null,null,null
2018-10-04T18:00:00Z,20,73,1.6199999,25,null,null,null,null,null,null,null
2018-10-04T18:15:00Z,20,73,3.2039998,25,null,null,null,null,null,null,null
2018-10-04T18:30:00Z,19.4,73,3.2039998,25,null,null,null,null,null,null,null
2018-10-04T18:45:00Z,19.4,73,1.6199999,25,null,null,null,null,null,null,null
2018-10-04T19:00:00Z,19.4,74,3.2039998,25,null,null,null,null,null,null,null
2018-10-04T19:15:00Z,19.4,74,9.36,25,null,null,null,null,null,null,null
2018-10-04T19:30:00Z,19.4,74,9.36,25,null,null,null,null,null,null,null
2018-10-04T19:45:00Z,19.4,74,9.36,25,null,null,null,null,null,null,null
2018-10-04T20:00:00Z,18.9,75,7.5599995,25,null,null,null,null,null,null,null
2018-10-04T20:15:00Z,18.9,75,7.5599995,25,null,null,null,null,null,null,null
2018-10-04T20:30:00Z,18.9,76,7.5599995,25,null,null,null,null,null,null,null
2018-10-04T20:45:00Z,18.9,75,1.6199999,25,null,null,null,null,null,null,null
2018-10-04T21:00:00Z,18.9,76,1.6199999,25,null,null,null,null,null,null,null
2018-10-04T21:15:00Z,18.9,75,7.5599995,25,null,null,null,null,null,null,null
2018-10-04T21:30:00Z,18.9,75,3.6,0,null,null,null,null,null,null,null
2018-10-04T21:45:00Z,19.4,76,9.36,25,null,null,null,null,null,null,null
2018-10-04T22:00:00Z,17.8,77,9.36,25,null,null,null,null,null,null,null
2018-10-04T22:15:00Z,19.4,73,3.6,0,null,null,null,null,null,null,null
2018-10-04T22:30:00Z,19.4,73,9.36,25,null,null,null,null,null,null,null
2018-10-04T22:45:00Z,19.4,73,9.36,25,null,null,null,null,null,null,null
2018-10-04T23:00:00Z,18.9,74,9.36,25,null,null,null,null,null,null,null
2018-10-04T23:15:00Z,18.9,76,1.6199999,25,null,null,null,null,null,null,null
2018-10-04T23:30:00Z,18.9,74,5.3999996,25,null,null,null,null,null,null,null
2018-10-04T23:45:00Z,18.9,75,5.3999996,25,null,null,null,null,null,null,null
2018-10-05T00:00:00Z,18.3,76,5.3999996,25,null,null,null,null,null,null,null
2018-10-05T00:15:00Z,18.3,76,5.3999996,25,null,null,null,null,null,null,null
2018-10-05T00:30:00Z,17.2,76,7.5599995,25,null,null,null,null,null,null,null
2018-10-05T00:45:00Z,18.9,76,9.36,25,null,null,null,null,null,null,null
2018-10-05T01:00:00Z,18.3,76,9.36,25,null,null,null,null,null,null,null
2018-10-05T01:15:00Z,18.3,76,9.36,25,null,null,null,null,null,null,null
2018-10-05T01:30:00Z,18.3,76,7.5599995,25,null,null,null,null,null,null,null
2018-10-05T01:45:00Z,18.3,77,7.5599995,25,null,null,null,null,null,null,null
2018-10-05T02:00:00Z,18.3,77,5.3999996,25,null,null,null,null,null,null,null
2018-10-05T02:15:00Z,17.8,78,3.6,0,null,null,null,null,null,null,null
2018-10-05T02:30:00Z,17.8,80,7.5599995,25,null,null,null,null,null,null,null
2018-10-05T02:45:00Z,18.3,80,9.36,25,null,null,null,null,null,null,null
2018-10-05T03:00:00Z,18.3,79,9.36,25,null,null,null,null,null,null,null
2018-10-05T03:15:00Z,18.3,78,3.6,25,null,null,null,null,null,null,null
2018-10-05T03:30:00Z,18.3,77,9.36,25,null,null,null,null,null,null,null
2018-10-05T03:45:00Z,18.9,76,9.36,25,null,null,null,null,null,null,null
2018-10-05T04:00:00Z,17.8,74,6.444,25,null,null,null,null,null,null,null
2018-10-05T04:15:00Z,18.3,73,3.2039998,25,null,null,null,null,null,null,null
2018-10-05T04:30:00Z,18.3,72,3.6,25,null,null,null,null,null,null,null
2018-10-05T04:45:00Z,18.9,71,3.2039998,0,null,null,null,null,null,null,null
2018-10-05T05:00:00Z,18.9,71,3.2039998,0,null,null,null,null,null,null,null
2018-10-05T05:15:00Z,18.9,70,7.5599995,45,null,null,null,null,null,null,null
2018-10-05T05:30:00Z,17.8,75,8.064,45,null,null,null,null,null,null,null
2018-10-05T05:45:00Z,18.9,77,3.6,45,null,null,null,null,null,null,null
2018-10-05T06:00:00Z,17.8,73,8.064,45,null,null,null,null,null,null,null
2018-10-05T06:15:00Z,18.9,79,3.6,0,null,null,null,null,null,null,null
2018-10-05T06:30:00Z,18.9,79,3.6,45,null,null,null,null,null,null,null
2018-10-05T06:45:00Z,18.9,79,3.6,45,null,null,null,null,null,null,null
2018-10-05T07:00:00Z,18.9,79,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T07:15:00Z,18.9,79,7.5599995,45,null,null,null,null,null,null,null
2018-10-05T07:30:00Z,18.9,79,7.5599995,45,null,null,null,null,null,null,null
2018-10-05T07:45:00Z,18.9,76,7.5599995,45,null,null,null,null,null,null,null
2018-10-05T08:00:00Z,19.4,74,4.824,45,null,null,null,null,null,null,null
2018-10-05T08:15:00Z,19.4,74,3.6,0,null,null,null,null,null,null,null
2018-10-05T08:30:00Z,19.4,74,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T08:45:00Z,19.4,74,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T09:00:00Z,19.4,76,3.2039998,45,null,null,null,null,null,null,null
2018-10-05T09:15:00Z,19.4,76,12.959999,45,null,null,null,null,null,null,null
2018-10-05T09:30:00Z,19.4,76,9.36,45,null,null,null,null,null,null,null
2018-10-05T09:45:00Z,20,76,3.2039998,45,null,null,null,null,null,null,null
2018-10-05T10:00:00Z,19.4,76,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T10:15:00Z,20,75,3.2039998,45,null,null,null,null,null,null,null
2018-10-05T10:30:00Z,20,75,3.2039998,45,null,null,null,null,null,null,null
2018-10-05T10:45:00Z,20,73,4.824,45,null,null,null,null,null,null,null
2018-10-05T11:00:00Z,20.6,70,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T11:15:00Z,20.6,70,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T11:30:00Z,20,70,4.824,45,null,null,null,null,null,null,null
2018-10-05T11:45:00Z,20,70,4.824,45,null,null,null,null,null,null,null
2018-10-05T12:00:00Z,20,70,8.064,45,null,null,null,null,null,null,null
2018-10-05T12:15:00Z,20.6,68,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T12:30:00Z,21.1,66,7.5599995,45,null,null,null,null,null,null,null
2018-10-05T12:45:00Z,21.1,64,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T13:00:00Z,21.7,60,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T13:15:00Z,21.7,59,4.824,0,null,null,null,null,null,null,null
2018-10-05T13:30:00Z,21.1,59,9.36,45,null,null,null,null,null,null,null
2018-10-05T13:45:00Z,21.1,59,4.824,45,null,null,null,null,null,null,null
2018-10-05T14:00:00Z,21.1,61,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T14:15:00Z,21.1,60,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T14:30:00Z,20,67,6.444,45,null,null,null,null,null,null,null
2018-10-05T14:45:00Z,20.6,62,4.824,45,null,null,null,null,null,null,null
2018-10-05T15:00:00Z,20.6,64,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T15:15:00Z,20,63,3.2039998,45,null,null,null,null,null,null,null
2018-10-05T15:30:00Z,20,65,3.2039998,45,null,null,null,null,null,null,null
2018-10-05T15:45:00Z,20,65,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T16:00:00Z,20,65,1.6199999,45,null,null,null,null,null,null,null
2018-10-05T16:15:00Z,20,65,3.2039998,45,null,null,null,null,null,null,null
2018-10-05T16:30:00Z,20,66,5.3999996,45,null,null,null,null,null,null,null
2018-10-05T16:45:00Z,20,66,5.3999996,45,null,null,null,null,null,null,null
2018-10-05T17:00:00Z,19.4,71,3.6,45,null,null,null,null,null,null,null
2018-10-05T17:15:00Z,19.4,68,3.6,0,null,null,null,null,null,null,null
2018-10-05T17:30:00Z,19.4,68,3.6,0,null,null,null,null,null,null,null
2018-10-05T17:45:00Z,19.4,69,3.6,45,null,null,null,null,null,null,null
2018-10-05T18:00:00Z,19.4,69,3.6,45,null,null,null,null,null,null,null
2018-10-05T18:15:00Z,18.9,70,3.6,45,null,null,null,null,null,null,null
2018-10-05T18:30:00Z,18.9,70,3.6,45,null,null,null,null,null,null,null
2018-10-05T18:45:00Z,18.3,71,3.6,45,null,null,null,null,null,null,null
2018-10-05T19:00:00Z,18.3,72,3.6,25,null,null,null,null,null,null,null
2018-10-05T19:15:00Z,18.3,72,1.6199999,25,null,null,null,null,null,null,null
2018-10-05T19:30:00Z,16.7,74,7.5599995,25,null,null,null,null,null,null,null
2018-10-05T19:45:00Z,17.8,70,4.824,25,null,null,null,null,null,null,null
2018-10-05T20:00:00Z,17.8,70,4.824,25,null,null,null,null,null,null,null
2018-10-05T20:15:00Z,17.8,69,4.824,25,null,null,null,null,null,null,null
2018-10-05T20:30:00Z,17.8,69,1.6199999,25,null,null,null,null,null,null,null
2018-10-05T20:45:00Z,17.8,69,5.3999996,25,null,null,null,null,null,null,null
2018-10-05T21:00:00Z,17.8,70,7.5599995,25,null,null,null,null,null,null,null
2018-10-05T21:15:00Z,15.6,78,5.3999996,25,null,null,null,null,null,null,null
2018-10-05T21:30:00Z,17.2,72,5.3999996,25,null,null,null,null,null,null,null
2018-10-05T21:45:00Z,15,79,7.5599995,25,null,null,null,null,null,null,null
2018-10-05T22:00:00Z,16.7,73,7.5599995,25,null,null,null,null,null,null,null
2018-10-05T22:15:00Z,16.7,73,1.6199999,0,null,null,null,null,null,null,null
2018-10-05T22:30:00Z,16.7,74,5.3999996,25,null,null,null,null,null,null,null
2018-10-05T22:45:00Z,16.7,75,3.2039998,25,null,null,null,null,null,null,null
2018-10-05T23:00:00Z,16.7,76,11.159999,25,null,null,null,null,null,null,null
2018-10-05T23:15:00Z,16.7,76,11.159999,25,null,null,null,null,null,null,null
2018-10-05T23:30:00Z,16.7,76,9.36,25,null,null,null,null,null,null,null
2018-10-05T23:45:00Z,16.7,74,9.36,25,null,null,null,null,null,null,null
2018-10-06T00:00:00Z,16.7,74,11.159999,25,null,null,null,null,null,null,null
2018-10-06T00:15:00Z,16.7,72,11.159999,25,null,null,null,null,null,null,null
2018-10-06T00:30:00Z,16.1,71,9.36,25,null,null,null,null,null,null,null
2018-10-06T00:45:00Z,16.1,72,9.36,25,null,null,null,null,null,null,null
2018-10-06T01:00:00Z,16.1,72,9.36,25,null,null,null,null,null,null,null
2018-10-06T01:15:00Z,16.1,72,3.6,0,null,null,null,null,null,null,null
2018-10-06T01:30:00Z,16.1,72,1.6199999,25,null,null,null,null,null,null,null
2018-10-06T01:45:00Z,16.1,72,9.36,25,null,null,null,null,null,null,null
2018-10-06T02:00:00Z,16.1,71,9.36,25,null,null,null,null,null,null,null
2018-10-06T02:15:00Z,16.1,70,9.36,25,null,null,null,null,null,null,null
2018-10-06T02:30:00Z,16.1,70,5.3999996,25,null,null,null,null,null,null,null
2018-10-06T02:45:00Z,16.1,70,5.3999996,25,null,null,null,null,null,null,null
2018-10-06T03:00:00Z,16.1,70,5.3999996,25,null,null,null,null,null,null,null
2018-10-06T03:15:00Z,16.1,70,11.159999,25,null,null,null,null,null,null,null
2018-10-06T03:30:00Z,15,73,11.159999,25,null,null,null,null,null,null,null
2018-10-06T03:45:00Z,16.1,72,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T04:00:00Z,16.1,72,5.3999996,25,null,null,null,null,null,null,null
2018-10-06T04:15:00Z,16.1,72,5.3999996,25,null,null,null,null,null,null,null
2018-10-06T04:30:00Z,15,76,7.5599995,25,null,null,null,null,null,null,null
2018-10-06T04:45:00Z,15.6,73,11.159999,25,null,null,null,null,null,null,null
2018-10-06T05:00:00Z,15.6,73,11.159999,25,null,null,null,null,null,null,null
2018-10-06T05:15:00Z,15.6,74,11.159999,25,null,null,null,null,null,null,null
2018-10-06T05:30:00Z,15.6,73,9.36,25,null,null,null,null,null,null,null
2018-10-06T05:45:00Z,16.1,72,9.36,25,null,null,null,null,null,null,null
2018-10-06T06:00:00Z,16.7,72,11.159999,25,null,null,null,null,null,null,null
2018-10-06T06:15:00Z,13.4,71,11.159999,25,null,null,null,null,null,null,null
2018-10-06T06:30:00Z,17.8,65,7.5599995,25,null,null,null,null,null,null,null
2018-10-06T06:45:00Z,18.3,63,9.36,25,null,null,null,null,null,null,null
2018-10-06T07:00:00Z,18.9,60,9.36,25,null,null,null,null,null,null,null
2018-10-06T07:15:00Z,19.4,59,3.6,0,null,null,null,null,null,null,null
2018-10-06T07:30:00Z,20,59,1.6199999,25,null,null,null,null,null,null,null
2018-10-06T07:45:00Z,20,62,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T08:00:00Z,19.4,63,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T08:15:00Z,20.6,57,7.5599995,25,null,null,null,null,null,null,null
2018-10-06T08:30:00Z,18.9,68,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T08:45:00Z,21.1,56,1.6199999,25,null,null,null,null,null,null,null
2018-10-06T09:00:00Z,21.1,57,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T09:15:00Z,21.7,54,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T09:30:00Z,21.1,56,4.824,25,null,null,null,null,null,null,null
2018-10-06T09:45:00Z,21.1,56,4.824,25,null,null,null,null,null,null,null
2018-10-06T10:00:00Z,21.7,55,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T10:15:00Z,22.2,53,1.6199999,25,null,null,null,null,null,null,null
2018-10-06T10:30:00Z,21.1,56,8.064,25,null,null,null,null,null,null,null
2018-10-06T10:45:00Z,21.7,57,6.444,25,null,null,null,null,null,null,null
2018-10-06T11:00:00Z,21.7,56,8.064,25,null,null,null,null,null,null,null
2018-10-06T11:15:00Z,22.2,55,6.444,25,null,null,null,null,null,null,null
2018-10-06T11:30:00Z,21.1,58,8.064,25,null,null,null,null,null,null,null
2018-10-06T11:45:00Z,22.2,55,8.064,25,null,null,null,null,null,null,null
2018-10-06T12:00:00Z,21.1,57,8.064,25,null,null,null,null,null,null,null
2018-10-06T12:15:00Z,21.1,58,6.444,25,null,null,null,null,null,null,null
2018-10-06T12:30:00Z,21.7,57,4.824,25,null,null,null,null,null,null,null
2018-10-06T12:45:00Z,21.7,58,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T13:00:00Z,21.1,60,8.064,25,null,null,null,null,null,null,null
2018-10-06T13:15:00Z,21.7,58,4.824,25,null,null,null,null,null,null,null
2018-10-06T13:30:00Z,22.2,55,4.824,25,null,null,null,null,null,null,null
2018-10-06T13:45:00Z,22.2,55,4.824,25,null,null,null,null,null,null,null
2018-10-06T14:00:00Z,22.2,57,4.824,25,null,null,null,null,null,null,null
2018-10-06T14:15:00Z,22.2,56,4.824,0,null,null,null,null,null,null,null
2018-10-06T14:30:00Z,21.7,56,4.824,25,null,null,null,null,null,null,null
2018-10-06T14:45:00Z,21.7,56,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T15:00:00Z,21.7,58,3.2039998,25,null,null,null,null,null,null,null
2018-10-06T15:15:00Z,21.1,59,4.824,0,null,null,null,null,null,null,null
2018-10-06T15:30:00Z,21.1,61,4.824,0,null,null,null,null,null,null,null
2018-10-06T15:45:00Z,21.1,61,4.824,0,null,null,null,null,null,null,null
2018-10-06T16:00:00Z,20.6,61,8.064,0,null,null,null,null,null,null,null
2018-10-06T16:15:00Z,20.6,62,4.824,0,null,null,null,null,null,null,null
2018-10-06T16:30:00Z,20,63,3.6,0,null,null,null,null,null,null,null
2018-10-06T16:45:00Z,20,63,3.2039998,0,null,null,null,null,null,null,null
2018-10-06T17:00:00Z,19.4,65,3.2039998,0,null,null,null,null,null,null,null
2018-10-06T17:15:00Z,19.4,65,3.2039998,0,null,null,null,null,null,null,null
2018-10-06T17:30:00Z,18.9,65,3.2039998,0,null,null,null,null,null,null,null
2018-10-06T17:45:00Z,18.9,65,3.2039998,0,null,null,null,null,null,null,null
2018-10-06T18:00:00Z,18.9,66,3.2039998,0,null,null,null,null,null,null,null
2018-10-06T18:15:00Z,18.3,67,3.2039998,0,null,null,null,null,null,null,null
2018-10-06T18:30:00Z,18.3,68,3.6,0,null,null,null,null,null,null,null
2018-10-06T18:45:00Z,17.2,71,3.6,0,null,null,null,null,null,null,null
2018-10-06T19:00:00Z,17.8,73,1.6199999,0,null,null,null,null,null,null,null
2018-10-06T19:15:00Z,17.8,70,1.6199999,0,null,null,null,null,null,null,null
2018-10-06T19:30:00Z,17.8,70,3.6,0,null,null,null,null,null,null,null
2018-10-06T19:45:00Z,17.8,70,3.6,0,null,null,null,null,null,null,null
2018-10-06T20:00:00Z,17.8,70,3.6,0,null,null,null,null,null,null,null
2018-10-06T20:15:00Z,17.8,70,1.6199999,0,null,null,null,null,null,null,null
2018-10-06T20:30:00Z,17.8,70,1.6199999,0,null,null,null,null,null,null,null
2018-10-06T20:45:00Z,17.2,71,3.6,0,null,null,null,null,null,null,null
2018-10-06T21:00:00Z,17.2,71,3.6,0,null,null,null,null,null,null,null
2018-10-06T21:15:00Z,17.2,70,3.6,0,null,null,null,null,null,null,null
2018-10-06T21:30:00Z,17.2,70,3.6,0,null,null,null,null,null,null,null
2018-10-06T21:45:00Z,16.7,71,3.6,0,null,null,null,null,null,null,null
2018-10-06T22:00:00Z,16.7,72,3.6,0,null,null,null,null,null,null,null
2018-10-06T22:15:00Z,16.7,72,3.6,0,null,null,null,null,null,null,null
2018-10-06T22:30:00Z,16.7,73,3.6,0,null,null,null,null,null,null,null
2018-10-06T22:45:00Z,16.7,73,3.6,0,null,null,null,null,null,null,null
2018-10-06T23:00:00Z,16.1,73,3.6,0,null,null,null,null,null,null,null
2018-10-06T23:15:00Z,16.7,73,3.6,0,null,null,null,null,null,null,null
2018-10-06T23:30:00Z,16.7,72,3.6,0,null,null,null,null,null,null,null
2018-10-06T23:45:00Z,16.1,72,1.6199999,0,null,null,null,null,null,null,null
2018-10-07T00:00:00Z,16.7,73,3.6,0,null,null,null,null,null,null,null
2018-10-07T00:15:00Z,16.7,72,1.6199999,0,null,null,null,null,null,null,null
2018-10-07T00:30:00Z,16.1,73,3.6,0,null,null,null,null,null,null,null
2018-10-07T00:45:00Z,16.1,73,3.6,0,null,null,null,null,null,null,null
2018-10-07T01:00:00Z,16.1,73,3.6,0,null,null,null,null,null,null,null
2018-10-07T01:15:00Z,16.1,73,3.6,0,null,null,null,null,null,null,null
2018-10-07T01:30:00Z,16.1,73,3.6,0,null,null,null,null,null,null,null
2018-10-07T01:45:00Z,16.1,73,3.6,0,null,null,null,null,null,null,null
2018-10-07T02:00:00Z,16.1,74,3.6,0,null,null,null,null,null,null,null
2018-10-07T02:15:00Z,16.1,74,3.6,0,null,null,null,null,null,null,null
2018-10-07T02:30:00Z,15.6,75,3.6,0,null,null,null,null,null,null,null
2018-10-07T02:45:00Z,15.6,75,3.6,0,null,null,null,null,null,null,null
2018-10-07T03:00:00Z,15.6,76,3.6,0,null,null,null,null,null,null,null
2018-10-07T03:15:00Z,15,76,3.6,0,null,null,null,null,null,null,null
2018-10-07T03:30:00Z,15.6,77,3.6,0,null,null,null,null,null,null,null
2018-10-07T03:45:00Z,15.6,77,3.6,0,null,null,null,null,null,null,null
2018-10-07T04:00:00Z,15.6,77,3.6,0,null,null,null,null,null,null,null
2018-10-07T04:15:00Z,15.6,76,3.6,0,null,null,null,null,null,null,null
2018-10-07T04:30:00Z,15.6,76,3.6,0,null,null,null,null,null,null,null
2018-10-07T04:45:00Z,15.6,76,3.6,0,null,null,null,null,null,null,null
2018-10-07T05:00:00Z,15.6,79,3.6,0,null,null,null,null,null,null,null
2018-10-07T05:15:00Z,15.6,79,3.6,0,null,null,null,null,null,null,null
2018-10-07T05:30:00Z,15.6,85,1.6199999,0,null,null,null,null,null,null,null
2018-10-07T05:45:00Z,16.1,81,3.6,0,null,null,null,null,null,null,null
2018-10-07T06:00:00Z,13.9,84,3.6,0,null,null,null,null,null,null,null
2018-10-07T06:15:00Z,16.7,81,3.6,0,null,null,null,null,null,null,null
2018-10-07T06:30:00Z,16.7,80,3.6,0,null,null,null,null,null,null,null
2018-10-07T06:45:00Z,17.2,80,3.6,0,null,null,null,null,null,null,null
2018-10-07T07:00:00Z,17.8,78,1.6199999,0,null,null,null,null,null,null,null
2018-10-07T07:15:00Z,18.3,73,3.6,0,null,null,null,null,null,null,null
2018-10-07T07:30:00Z,18.9,72,1.6199999,0,null,null,null,null,null,null,null
2018-10-07T07:45:00Z,18.3,73,3.2039998,0,null,null,null,null,null,null,null
2018-10-07T08:00:00Z,19.4,70,3.6,0,null,null,null,null,null,null,null
2018-10-07T08:15:00Z,18.9,70,1.6199999,0,null,null,null,null,null,null,null
2018-10-07T08:30:00Z,18.9,70,1.6199999,0,null,null,null,null,null,null,null
